2017,Ford,Shelby GT350R,7,8,9,9,6,39,5,5,5,4,7,26,65,10:20,https://www.youtube.com/watch?v=j9z86NZafL0,Gaithersburg,Maryland,USA
2018,Aston Martin,Vanquish S Volante,9,8,7,7,7,38,6,6,7,3,5,27,65,20:24,https://www.youtube.com/watch?v=1YH9G_hrKbQ,Tysons Corner,Virginia,UK
2018,Dodge,Challenger SRT Demon,6,10,5,7,8,36,5,7,6,4,7,29,65,28:49,https://www.youtube.com/watch?v=zCp-kE9sqxw,Irvine,California,USA
2012,Mercedes-Benz,E63 AMG Wagon,6,7,6,6,6,31,6,6,7,8,7,34,65,22:02,https://www.youtube.com/watch?v=eAW8taenIPQ,Philadelphia,Pennsylvania,Germany
2015,Rolls-Royce,Wraith,6,7,5,5,7,30,8,10,9,4,4,35,65,18:27,https://www.youtube.com/watch?v=0z3iVyjr6Ek,Lansdale,Pennsylvania,UK
2022,Mercedes-Benz,EQS 450+,6,4,5,4,6,25,9,9,8,6,7,39,64,38:54,https://www.youtube.com/watch?v=8MwPl7fjVVo&t=3s,San Diego,California,Germany
2021,Ford,F-150 Raptor,6,5,4,7,6,28,8,7,7,8,6,36,64,30:49,https://www.youtube.com/watch?v=DZ0TLmaa_6I,San Diego,California,USA
2013,Mercedes - Benz,SLS Roadster,7,8,8,9,7,39,5,4,7,2,7,25,64,22:06,https://www.youtube.com/watch?v=qG3B-c7MlYc,Carlsbad,California,Germany
2015,McLaren,P1 GTR,8,10,10,10,10,48,2,1,6,1,6,16,64,8:50,https://www.youtube.com/watch?v=ZgUvD5m0q2Y&t=1763s,Newport Beach,California,UK
2016,Tesla,Model X,5,6,5,5,6,27,9,7,4,10,7,37,64,11:55,https://www.youtube.com/watch?v=lItIyxGZUZQ&t=8s,Philadelphia,Pennsylvania,USA
2018,Chevrolet,Camaro ZL1 1LE,7,8,8,7,6,36,6,5,6,4,7,28,64,10:57,https://www.youtube.com/watch?v=EDosKpreT5g,Upland,California,USA
2020,Dodge,Charger Hellcat Widebody,7,8,5,7,7,34,6,7,6,5,6,30,64,24:48,https://www.youtube.com/watch?v=pgguJ-XYkXY,San Diego,California,USA
2020,Ford,Shelby GT500,7,9,8,8,6,38,6,5,5,3,7,26,64,28:13,https://www.youtube.com/watch?v=WjTpkAXXM7c,Las Vegas,Nevada,USA
2020,BMW,750i,6,8,5,5,5,29,8,8,8,5,6,35,64,23:46,https://www.youtube.com/watch?v=XU4-7e1iiYc&t=5s,Santa Ana,California,Germany
2007,Ferrari,F430 Spider,8,8,8,8,7,39,4,4,7,2,8,25,64,12:31,https://www.youtube.com/watch?v=qJKOhmc-EMg,Upland,California,Italy
2018,BMW,M3 CS,6,8,7,7,6,34,6,6,7,5,6,30,64,9:10,https://www.youtube.com/watch?v=ae5SgV8Mt_c,Santa Ana,California,Germany
2003,Aston Martin,Vanquish,10,7,6,8,7,38,4,5,6,3,8,26,64,23:14,https://www.youtube.com/watch?v=gqaLzGcz354,Summit,New Jersey,UK
2007,Porsche,911 Turbo,7,8,7,8,6,36,4,6,8,3,7,28,64,12:48,https://www.youtube.com/watch?v=9s3y2msBAdg,Tysons Corner,Virginia,Germany
2011,BMW,1 Series M,6,6,8,9,7,36,5,6,6,4,7,28,64,11:02,https://www.youtube.com/watch?v=ccz8drePBuA,Montvale,New Jersey,Germany
2017,Bentley,Mulsanne Speed,6,5,5,5,7,28,7,10,9,5,5,36,64,15:08,https://www.youtube.com/watch?v=xsMViWFPv_U,Tysons Corner,Virginia,UK
2012,Lexus,LFA,6,8,8,8,9,39,5,5,9,2,4,25,64,19:13,https://www.youtube.com/watch?v=PopzpO-Iu94,Bridgewater,New Jersey,Japan
2017,Ferrari,GTC4Lusso,5,9,7,7,7,35,6,6,8,5,4,29,64,18:24,https://www.youtube.com/watch?v=M537NTCaems,Philadelphia,Pennsylvania,Italy
2017,Bentley,Continental SuperSports,6,9,7,6,6,34,5,8,8,4,5,30,64,18:18,https://www.youtube.com/watch?v=rvDrQFGhJA0,Tysons Corner,Virginia,UK
2018,Audi,RS3,7,8,6,7,5,33,6,6,7,5,7,31,64,24:30,https://www.youtube.com/watch?v=ZBiYn0l47XQ,Baltimore,Maryland,Germany
2018,Lexus,LS 500h,6,5,5,4,5,25,9,9,10,5,6,39,64,28:19,https://www.youtube.com/watch?v=fuNNIBK_mN0,Lynwood,Washington,Japan
2017,Mercedes-Benz,Maybach S600,6,6,5,5,5,27,8,10,8,5,6,37,64,27:26,https://www.youtube.com/watch?v=yq9IvgfLFgk,Melbourne,Australia,Germany
2017,BMW,M2,6,7,7,8,6,34,6,6,7,4,7,30,64,7:09,https://www.youtube.com/watch?v=nA2PD6NQavw,Cherry Hill,New Jersey,Germany
2020,Land Rover,Defender P400,6,5,4,6,6,27,8,7,6,9,7,37,64,36:22,https://www.youtube.com/watch?v=eGrDmnP8jPg,Carlsbad,California,UK
2019,Mercedes-Benz,G550,7,4,4,5,6,26,8,8,7,9,6,38,64,27:39,https://www.youtube.com/watch?v=blY69sLgK6o,Newport Beach,California,Germany
2020,Chevrolet ,Corvette C8,6,10,8,8,6,38,7,4,6,2,7,26,64,37:47,https://www.youtube.com/watch?v=yZT3hyhao-o,Las Vegas,Nevada,USA
2022,Kia,EV6 GT-Line,6,5,5,5,5,26,8,7,7,9,6,37,63,26:32,https://www.youtube.com/watch?v=VU_vGXAewoE,San Diego,California,South Korea
2021,Mercedes - Benz,E450 AT Wagon,6,6,5,4,4,25,9,8,8,8,5,38,63,26:35,https://www.youtube.com/watch?v=9vk9vGO9g2A&t=21s,San Diego,California,Germany
2020,Volvo,V60 Polestar,7,7,5,4,5,28,8,7,7,8,5,35,63,12:55,https://www.youtube.com/watch?v=3V3MJ96GMa4,San Diego,California,Sweden
2021,Jaguar,F-Type R,7,9,7,7,6,36,6,6,7,2,6,27,63,22:58,https://www.youtube.com/watch?v=ZubmEjpXQoI,San Diego,California,UK
2003,Porsche,996 GT2,7,8,8,9,7,39,3,4,7,3,7,24,63,13:47,https://www.youtube.com/watch?v=mhF0EELKynY&t=3s,Upland,California,Germany
2006,Lamborghini,Murcielago Roadster,8,8,7,9,9,41,4,3,6,2,7,22,63,23:08,https://www.youtube.com/watch?v=ZoEHGjT7gc4&t=136s,Boerne,Texas,Italy
2018,Range Rover,Velar R-Dynamic,7,4,6,6,5,28,8,7,6,8,6,35,63,25:25,https://www.youtube.com/watch?v=S6YYun90S8g,Tysons Corner,Virginia,UK
2019,Mercedes-Benz,CLS450,7,6,6,6,5,30,8,7,7,5,6,33,63,21:32,https://www.youtube.com/watch?v=KiYuRe7a7x8,Newport Beach,California,Germany
2018,Volkswagen,Golf R,6,6,6,6,5,29,6,6,7,8,7,34,63,23:08,https://www.youtube.com/watch?v=meSVfbFEwH8,San Diego,California,Germany
2017,Aston Martin,V12 Vantage S,8,8,7,8,7,38,5,5,7,3,5,25,63,24:45,https://www.youtube.com/watch?v=0DS7ddQQZ6A,Toronto,Ontario,UK
2017,Alfa Romeo,Giulia Quadrifoglio,7,8,6,7,6,34,6,6,6,5,6,29,63,12:00,https://www.youtube.com/watch?v=QaTn3gaCQYk,Bethesda,Maryland,Italy
2008,Lamborghini,Murcielago LP640,8,9,7,9,9,42,4,3,6,2,6,21,63,11:43,https://www.youtube.com/watch?v=JLNZfkSc19E,Alpharetta,Georgia,Italy
2017,Ford,Focus RS,6,7,6,7,6,32,6,5,6,7,7,31,63,6:23,https://www.youtube.com/watch?v=TgyAPbw0_7M,Scarsdale,New York,USA
2009,Ferrari,430 Scuderia,8,9,9,9,8,43,2,2,7,2,7,20,63,17:57,https://www.youtube.com/watch?v=3rpbyf7dBU0,Birmingham,Michigan,Italy
2006,Mercedes-Benz,SLR,7,9,6,8,9,39,4,6,6,3,5,24,63,16:30,https://www.youtube.com/watch?v=hjzfHp3TNL8,Franklin,Tennessee,Germany
2017,Chevrolet,Camaro ZL1,6,9,7,7,6,35,6,5,6,4,7,28,63,18:23,https://www.youtube.com/watch?v=XP6fdBHSdi0&t=1s,Highlands,New Jersey,USA
2023,Nissan,Z,7,8,7,7,6,35,6,5,6,3,7,27,62,33:24,https://www.youtube.com/watch?v=Y5D-4JyG2dA,San Diego,California,Japan
2021,Toyota,Supra 3.0,6,8,7,6,6,33,7,5,7,3,7,29,62,13:47,https://www.youtube.com/watch?v=6ByPWhpelwk,San Diego,California,Japan
2004,Rolls-Royce,Phantom,6,4,4,6,7,27,7,10,8,5,5,35,62,27:47,https://www.youtube.com/watch?v=XP6fdBHSdi0&t=1s,Los Angeles,California,UK
2022,Jeep,Wrangler 392,6,7,4,9,6,32,6,5,6,7,6,30,62,16:25,https://www.youtube.com/watch?v=q8sQP2GTkJU,San Diego,California,USA
2021,Polestar,2,7,6,5,5,5,28,9,7,8,5,5,34,62,25:12,https://www.youtube.com/watch?v=s3FLr4FkjA4&t=3s,San Diego,California,Sweden
2015,BAC,Mono,7,10,10,10,9,46,1,1,7,1,6,16,62,30:10,https://www.youtube.com/watch?v=cFBMKk_tnp0,San Diego,California,UK
2020,Lotus,Evora GT,7,8,8,7,7,37,5,5,7,3,5,25,62,11:05,https://www.youtube.com/watch?v=X4jvKXPyNh8&t=2s,Upland,California,UK
2020,Lincoln,Aviator BL,7,4,4,4,5,24,8,7,8,9,6,38,62,27:10,https://www.youtube.com/watch?v=FDjWBrK6lo0&t=4s,Santa Ana,California,USA
2020,BMW,M340i,6,7,6,5,4,28,8,7,7,5,7,34,62,9:20,https://www.youtube.com/watch?v=M6RTHn-71z0&t=3s,Santa Ana,California,Germany
2013,Rolls-Royce,Phantom Drophead Coupe,6,4,5,6,7,28,7,10,8,4,5,34,62,28:44,https://www.youtube.com/watch?v=SYtWrHMjG20,Upland,California,UK
2019,Audi,Q8,7,4,5,5,5,26,9,7,7,8,5,36,62,24:26,https://www.youtube.com/watch?v=ESEYv86NNvw,Santa Ana,California,Germany
2011,Porsche,911 GT3RS 4.0,7,8,8,9,8,40,3,3,8,2,6,22,62,20:53,https://www.youtube.com/watch?v=l9777M1Wmzo,San Francisco,California,Germany
2019,BMW,i8 Roadster,7,7,7,6,7,34,7,6,7,2,6,28,62,23:12,https://www.youtube.com/watch?v=NwO9wvmr7Fs,Santa Ana,California,Germany
2019,Audi,A8L,6,4,5,4,5,24,9,9,8,5,7,38,62,,,Santa Ana,California,Germany
2019,Lexus,RC-F,6,7,6,6,5,30,7,7,9,4,5,32,62,21:25,https://www.youtube.com/watch?v=pnrov9akHZY,Los Angeles,California,Japan
2009,Mercedes-Benz,SL65 AMG Black Series,8,8,7,8,8,39,4,4,6,3,6,23,62,25:28,https://www.youtube.com/watch?v=9I1rgSxKsaM,Fort Worth,Texas,Germany
1999,Nissan,Skyline GT-R (R34),6,7,7,8,9,37,4,5,6,4,6,25,62,26:40,https://www.youtube.com/watch?v=4VQIjYBbawE,Burbank,California,Japan
2017,Chevrolet,Corvette Z06,6,9,8,7,6,36,6,3,6,3,8,26,62,22:29,https://www.youtube.com/watch?v=2fFMeWn0a8o,Marana,Arizona,USA
2018,Kia,Stinger GT,7,6,6,5,4,28,6,7,6,7,8,34,62,24:03,https://www.youtube.com/watch?v=ZDVbx1ZEs5E,Cerritos,California,South Korea
2022,BMW,M240i,6,8,6,6,5,31,7,6,7,4,6,30,61,24:05,https://www.youtube.com/watch?v=JmIVKOkj1AA,San Diego,California,Germany
2022,Volkswagen,Golf R,6,6,6,7,5,30,6,6,6,7,6,31,61,22:42,https://www.youtube.com/watch?v=C4P6SJ6PCx8&t=1s,San Diego,California,Germany
2022,Jeep,Grand Wagoneer,5,4,4,3,5,21,9,8,8,9,6,40,61,36:24,https://www.youtube.com/watch?v=-ZIbGCrgf1M&t=2s,San Diego,California,USA
2006,Ferrari,612 Scaglietti,5,7,7,7,7,33,4,5,7,4,8,28,61,23:32,https://www.youtube.com/watch?v=3QM38BFOZ7M&t=1s,Los Angeles,California,Italy
2019,BMW,X7,6,4,4,3,4,21,9,8,8,9,6,40,61,27:11,https://www.youtube.com/watch?v=m1fNZSYXNaw,Santa Ana,California,Germany
2021,Genesis,G80 3.5T,7,6,5,4,4,26,8,8,8,5,6,35,61,27:25,https://www.youtube.com/watch?v=UGEcF8_tK9Q&t=1s,San Diego,California,South Korea
2019,BMW,X5,6,5,5,5,4,25,8,7,7,8,6,36,61,9:26,https://www.youtube.com/watch?v=zBGbFjTBBZQ,Santa Ana,California,Germany
2019,Audi,E-Tron,6,4,4,5,5,24,9,7,7,8,6,37,61,24:08,https://www.youtube.com/watch?v=aP7of0p-GGU&t=74s,Santa Ana,California,Germany
2018,Land Rover,Range Rover Supercharged,7,6,4,3,5,25,8,8,6,9,5,36,61,23:10,https://www.youtube.com/watch?v=CGXEv06QOyQ,Fort Worth,Texas,UK
2019,Porsche,Macan S,5,5,6,6,5,27,7,7,7,7,6,34,61,23:24,https://www.youtube.com/watch?v=POaSGHf5ZtQ&t=130s,Long Beach,California,Germany
2011,Ferrari,California,6,8,7,8,6,35,4,5,7,3,7,26,61,13:35,https://www.youtube.com/watch?v=NtDj3W6GAn4&t=2s,Upland,California,Italy
2019,Lotus,Evora 400,7,7,8,7,7,36,5,5,7,3,5,25,61,12:06,https://www.youtube.com/watch?v=oeArHpu1jxc&t=2s,Upland,California,UK
2020,Mercedes-Benz,GLE450,5,5,5,4,4,23,9,7,7,9,6,38,61,23:25,https://www.youtube.com/watch?v=5YvMlIwSYWo&t=111s,Newport Beach,California,Germany
2013,Ford,Raptor,7,4,3,6,6,26,5,6,6,8,10,35,61,24:39,https://www.youtube.com/watch?v=KBcNfIwnJK4,Sacramento,California,USA
2005,Bentley,Continental GT,7,6,6,6,6,31,4,8,7,4,7,30,61,27:15,https://www.youtube.com/watch?v=QhE64beLG0Q,Rancho Santa Fe,California,UK
2018,Ford,Mustang GT,6,8,7,7,5,33,6,5,6,4,7,28,61,23:46,https://www.youtube.com/watch?v=l5zT005oGbA,Philadelphia,Pennsylvania,USA
2001,Lamborghini,Diablo 6.0,9,9,7,8,9,42,3,3,4,2,7,19,61,16:31,https://www.youtube.com/watch?v=t0zOKlVEYSk,Lansdale,Pennsylvania,Italy
2000,BMW,Z8,10,7,6,7,7,37,3,5,7,2,7,24,61,26:35,https://www.youtube.com/watch?v=Fyj1fcJbaWc,Fairfax,Virginia,Germany
2002,BMW,M5,8,6,6,6,6,32,4,6,7,5,7,29,61,15:30,https://www.youtube.com/watch?v=K8h-hZouHZk,Huntingdon Valley,Pennsylvania,Germany
2017,Chevrolet,SS,6,6,6,6,5,29,6,6,6,5,9,32,61,22:26,https://www.youtube.com/watch?v=QfJjH4oZDTA,Fort Lee,New Jersey,USA
2020,Toyota,Supra,6,7,7,6,6,32,7,5,7,3,6,28,60,27:07,https://www.youtube.com/watch?v=4oC8cvUb0kI&t=216s,Summit Point,West Virginia,Japan
2021,BMW,M440i,5,7,6,6,5,29,7,7,7,4,6,31,60,23:12,https://www.youtube.com/watch?v=CcHork6WL1w&t=119s,Santa Ana,California,Germany
2022,Lexus,IS 500,5,7,5,5,5,27,7,7,8,5,6,33,60,23:50,https://www.youtube.com/watch?v=O_wPT592t2c&t=43s,San Diego,California,Japan
2021,Genesis,GV70,6,6,4,4,4,24,8,7,7,7,7,36,60,27:12,https://www.youtube.com/watch?v=78WU0m7SaYU&t=10s,Irvine,California,South Korea
2019,Genesis,G70 3.3T,5,7,6,5,4,27,7,7,7,5,7,33,60,22:45,https://www.youtube.com/watch?v=3-IfCbKou28,San Diego,California,South Korea
1995,Ferrari,F50,7,8,9,10,10,44,2,2,5,1,6,16,60,35:00,https://www.youtube.com/watch?v=DSE6-kr8Uoc,Los Angeles,California,Italy
2002,Porsche,911 Turbo (996),6,8,7,7,6,34,4,5,6,3,8,26,60,23:52,https://www.youtube.com/watch?v=2OFuYRe1NLQ,San Diego,California,Germany
2011,Aston Martin,Rapide,8,6,6,6,6,32,5,6,6,5,6,28,60,23:19,https://www.youtube.com/watch?v=aH3bA0vn6Tg,San Diego,California,UK
2020,McLaren,570S GT4 Race Car,7,9,10,10,8,44,3,2,5,1,5,16,60,23:33,https://www.youtube.com/watch?v=bFKy0DOYchs,Los Angeles,California,UK
2012,Porsche,Panamera V6,4,5,6,5,6,26,6,7,8,5,8,34,60,22:09,https://www.youtube.com/watch?v=EAezax2ugQU,Upland,California,Germany
2020,Lexus,GS-F,6,7,5,6,5,29,7,7,8,5,4,31,60,23:40,https://www.youtube.com/watch?v=vh_Z7zpLjhA,San Diego,California,Japan
2020,Genesis,G90 Ultimate,6,5,5,4,4,24,8,8,8,5,7,36,60,27:27,https://www.youtube.com/watch?v=o8b5EnnbRLw&t=2s,Annapolis,Maryland,South Korea
2020,Mercedes-Benz,GLS450,6,4,4,3,4,21,9,8,7,9,6,39,60,27:34,https://www.youtube.com/watch?v=GOREqfzgN9M&t=219s,Newport Beach,California,Germany
2018,Cadillac,CT6,6,4,5,4,4,23,9,8,8,5,7,37,60,23:47,https://www.youtube.com/watch?v=NJ6jHgZIEPs,Tustin,California,USA
2000,BMW ,M5 (E39),7,6,6,6,7,32,4,6,7,5,6,28,60,23:44,https://www.youtube.com/watch?v=3P-cNnBFbGc,San Diego,California,Germany
2011,Porsche,997 911 Speedster,7,7,7,7,7,35,4,6,8,2,5,25,60,11:29,https://www.youtube.com/watch?v=9rkJaZ5-2o0,Upland,California,Germany
1990,Ferrari,F40,10,8,9,10,10,47,1,1,3,1,7,13,60,26:44,https://www.youtube.com/watch?v=7mZdkfEeJH4,Philadelphia,Pennsylvania,Italy
2022,Chevrolet,Silverado ZR2,5,4,3,6,5,23,8,7,8,8,5,36,59,24:56,https://www.youtube.com/watch?v=JTQy3jGrTzA,Palm Desert,California,USA
2022,Toyota,Tundra TRD Pro,6,3,2,6,6,23,7,7,8,8,6,36,59,26:40,https://www.youtube.com/watch?v=Ly2YGKp4AKc&t=5s,San Diego,California,USA
2021,Cadillac,Escalade Platinum,5,3,3,3,6,20,9,8,7,9,6,39,59,32:54,https://www.youtube.com/watch?v=faSX3-ObA2A,San Diego,California,USA
2018,Lincoln,Navigator L Black Label,6,3,3,3,5,20,8,8,8,9,6,39,59,26:37,https://www.youtube.com/watch?v=mUSv8b-V5I4,Newport Beach,California,USA
2021,Acura,TLX Type S,6,7,5,4,4,26,8,7,7,5,6,33,59,25:56,,San Diego,California,Japan
2014,BMW,M6,6,8,5,6,5,30,6,6,6,4,7,29,59,23:41,https://www.youtube.com/watch?v=3SCy0NqFPfw&t=8s,San Diego,California,Germany
2021,Audi,SQ5,6,6,5,4,4,25,7,7,7,7,6,34,59,20:20,https://www.youtube.com/watch?v=M5mJXUzhnk0,San Diego,California,Germany
2021,Audi,E-Tron Sportback,6,4,4,5,5,24,9,7,7,7,5,35,59,13:02,https://www.youtube.com/watch?v=M5mJXUzhnk0,Costa Mesa,California,Germany
2020,Audi,Q7 3.0T,6,4,4,3,4,21,9,7,7,9,6,38,59,11:55,https://www.youtube.com/watch?v=RWuwKzef-LE,Santa Ana,California,Germany
2015,Mercedes-Benz,G63 AMG 6x6,7,3,3,8,10,31,6,6,7,5,4,28,59,33:06,https://www.youtube.com/watch?v=zrESlrGCALM&t=1610s,Costa Mesa,California,Germany
2017,Tesla,Model 3,5,5,5,4,5,24,9,7,6,6,7,35,59,32:19,https://www.youtube.com/watch?v=te6VqldjTT8,San Jose,California,USA
2017,Honda,Civic Type R,4,6,6,7,6,29,6,6,6,7,5,30,59,16:43,https://www.youtube.com/watch?v=UTURtQvSvHI,Mirabel,Quebec,Japan
2004,Mercedes-Benz,CLK DTM,7,8,8,8,7,38,3,3,7,3,5,21,59,27:23,https://www.youtube.com/watch?v=QxZOFLIrdtk,Irvine,California,Germany
1996,BMW,850CSi,8,4,5,7,7,31,4,7,6,4,7,28,59,25:49,https://www.youtube.com/watch?v=5JXrvulTg5M,Morristown,New Jersey,Germany
2017,Genesis,G90,5,5,5,4,4,23,8,8,8,5,7,36,59,27:28,https://www.youtube.com/watch?v=o8b5EnnbRLw,Annapolis,Maryland,South Korea
2021,Ford,Bronco,6,1,4,8,7,26,6,5,6,8,7,32,58,39:49,https://www.youtube.com/watch?v=wLvJd6V7HTo&t=4s,San Diego,California,USA
2010,Jeep,Grand Cherokee SRT8,5,6,5,7,6,29,4,5,4,8,8,29,58,25:38,https://www.youtube.com/watch?v=iqFOWynWWpI&t=2s,San Diego,California,USA
1993,Bugatti,EB110,7,9,7,8,10,41,2,2,4,1,8,17,58,32:57,,Los Angeles,California,France
2021,Genesis,GV80,7,3,4,3,4,21,7,7,8,8,7,37,58,24:48,https://www.youtube.com/watch?v=myCJXRSkmYM,San Diego,California,South Korea
2019,Lincoln,Continental Coach Door,6,5,4,4,5,24,8,8,8,5,5,34,58,24:08,https://www.youtube.com/watch?v=jkOW5FcRGtY,Santa Ana,California,USA
2018,Audi,Q7 3.0 T,6,4,4,3,4,21,8,7,7,9,6,37,58,14:23,https://www.youtube.com/watch?v=xxE4FV0TqVQ,New Orleans, Louisiana,Germany
2004,Mercedes,E55 AMG,6,7,5,5,6,29,4,6,7,5,7,29,58,23:51,https://www.youtube.com/watch?v=RPQWsXtWY_k,Tustin,California,Germany
2019,Volvo,S60 Polestar,6,7,5,4,4,26,8,7,7,5,5,32,58,24:14,https://www.youtube.com/watch?v=KVQzEKHI2Tw&t=856s,San Diego,California,Sweden
2008,Maserati ,GranTurismo MC,6,6,7,7,6,32,4,6,6,4,6,26,58,21:49,https://www.youtube.com/watch?v=7AHJaYGes5w&t=175s,Boerne,Texas,Italy
2002,Bentley,Arnage T,6,5,4,5,6,26,4,9,7,5,7,32,58,24:30,https://www.youtube.com/watch?v=0fs1qmx0vZk,Los Angeles,California,UK
2019,BMW,330i (G20),6,4,5,5,4,24,8,7,7,5,7,34,58,22:36,https://www.youtube.com/watch?v=-xNNEXLit0A,Santa Ana,California,Germany
2019,Kia,K900,5,4,5,4,4,22,8,8,8,5,7,36,58,22:21,https://www.youtube.com/watch?v=DcriSRdaSDY,San Diego,California,South Korea
2018,Mercedes-Benz,SL450,6,6,6,6,5,29,8,7,7,3,4,29,58,22:49,https://www.youtube.com/watch?v=HPalT13VIzk,Los Angeles,California,Germany
2018,Lincoln,Continental,6,5,4,4,4,23,8,8,8,5,6,35,58,20:24,https://www.youtube.com/watch?v=YB0QQfU1K1M,Santa Ana,California,USA
2003,Porsche,911 Carrera 4S,6,6,7,7,5,31,4,5,5,3,10,27,58,12:46,https://www.youtube.com/watch?v=Rr2dzAZEhk4,Nashville,Tennessee,Germany
1993,Lancia,Delta Integrale Evo 2,7,5,7,7,8,34,3,5,4,6,6,24,58,24:27,https://www.youtube.com/watch?v=QdXziTLSO18&t=157s,Baltimore,Maryland,Italy
2019,Hyundai,Veloster N,6,4,6,6,5,27,6,6,6,6,7,31,58,21:17,https://www.youtube.com/watch?v=ytfoYf5sjsA,Willows,California,South Korea
2022,Lexus,LX 600,5,2,3,4,4,18,8,8,9,9,5,39,57,29:46,https://www.youtube.com/watch?v=HpTISIsS9qA,San Diego,California,Japan
2022,Volkswagen,GTI,6,3,6,6,5,26,6,6,6,7,6,31,57,24:40,https://www.youtube.com/watch?v=1F0ryJApP0A,San Diego,California,Germany
2007,Mercedes-Benz,R63 AMG,4,6,5,4,6,25,5,7,6,9,5,32,57,17:43,https://www.youtube.com/watch?v=adUHK8PybDI,Philadelphia,Pennsylvania,Germany
2013,Toyota,Land Cruiser,6,2,3,5,5,21,6,7,8,9,6,36,57,23:58,https://www.youtube.com/watch?v=6M80VVh-zSI,Nantucket,Massachusetts,Japan
2022,Subaru,WRX,5,4,7,6,5,27,6,6,6,5,7,30,57,28:44,https://www.youtube.com/watch?v=iwIp_lEafEI,Napa,California,Japan
1994,Audi,RS2 Avant,7,6,5,5,7,30,3,5,5,7,7,27,57,34:31,https://www.youtube.com/watch?v=oV0aOGq2t0s&t=75s,San Diego,California,Germany
2020,Jeep,Gladiator Mojave,6,1,3,8,6,24,6,5,6,8,8,33,57,13:10,https://www.youtube.com/watch?v=lgkOSB7Fyis,San Diego,California,USA
2016,Mercedes-Benz,CLA45,6,6,6,6,5,29,5,5,7,5,6,28,57,21:10,https://www.youtube.com/watch?v=tB9xfK1vWUM,Denver,Colorado,Germany
2018,Subaru,WRX STI Type RA,6,4,7,6,6,29,6,6,6,5,5,28,57,24:36,https://www.youtube.com/watch?v=PyBYrW5Uc1E,Los Angeles,California,Japan
1990,Vector,W8,10,7,6,8,10,41,2,3,3,1,7,16,57,38:43,https://www.youtube.com/watch?v=3WEhsS9ybwk,Somerset County,New Jersey,USA
2013,BMW,M3 E92 Competition,6,7,6,7,5,31,5,5,5,4,7,26,57,24:35,https://www.youtube.com/watch?v=fGDNzMLfSBY,Newport Beach,California,Germany
2003,Audi,RS6,7,7,6,6,6,32,4,6,4,5,6,25,57,23:49,https://www.youtube.com/watch?v=FrdpDEXGB48&t=29s,Philadelphia,Pennsylvania,Germany
2016,Ariel,Atom 3,6,10,10,8,8,42,1,1,6,1,6,15,57,22:10,https://www.youtube.com/watch?v=nhQFW0fyuLU,Upland,California,UK
1994,Jaguar,XJ220,7,8,6,8,10,39,2,3,4,2,7,18,57,37:39,https://www.youtube.com/watch?v=YPrJYNFURKU&t=8s,Long Island,New York,UK
2002,Chevrolet,Corvette Z06 C5,5,8,7,7,6,33,3,3,6,2,10,24,57,24:25,https://www.youtube.com/watch?v=NcCszG4yNIU&t=896s,Los Angeles,California,USA
2018,Toyota,Land Cruiser,5,2,3,5,5,20,7,7,8,9,6,37,57,24:28,https://www.youtube.com/watch?v=FWRORb9bpxY,San Diego,California,Japan
1994,Toyota,Supra Turbo,8,6,6,6,7,33,2,5,7,3,7,24,57,23:52,https://www.youtube.com/watch?v=cwKAS9vQq90,Irvine,California,Japan
2019,Volvo,XC40 T5,7,3,4,3,4,21,8,7,7,7,7,36,57,24:16,https://www.youtube.com/watch?v=Gad0TXRVblk,Escondido,California,Sweden
2012,Mercedes-Benz,C63 AMG Black Series,6,8,7,7,6,34,5,4,5,3,6,23,57,20:29,https://www.youtube.com/watch?v=rDwyhK7jPyM,Cherry Hill,New Jersey,Germany
2005,Spyker,C8 Spyder,7,7,6,7,7,34,3,3,8,2,7,23,57,27:35,https://www.youtube.com/watch?v=NKin_i1pcFA,Carlsbad,California,Netherlands
2017,Maserati,Levante,5,4,6,6,5,26,6,7,6,8,4,31,57,24:00,https://www.youtube.com/watch?v=RdunXzNNfqk,La Jolla,California,Italy
2015,Alfa Romeo,4C Spider,6,7,8,8,6,35,4,3,6,2,6,21,56,25:50,https://www.youtube.com/watch?v=2yaUjzrGLNo&t=3s,Los Angeles,California,Italy
2009,Porsche,Cayenne GTS 6M,6,3,5,6,5,25,5,6,6,8,6,31,56,24:42,https://www.youtube.com/watch?v=zDW6EZuPIjA,San Diego,California,Germany
2022,Hyundai,Elantra N,6,5,6,6,4,27,6,6,6,5,6,29,56,28:49,https://www.youtube.com/watch?v=nn2-7jMkSGs,San Diego,California,South Korea
2022,Toyota,GR86,6,4,8,7,5,30,5,5,6,3,7,26,56,16:44,https://www.youtube.com/watch?v=Bzj4IQhYhAg,San Diego,California,Japan
2022,Toyota,Land Cruiser V6 TT,6,3,3,5,5,22,5,7,8,8,6,34,56,26:53,https://www.youtube.com/watch?v=_2-DYAMhtps&t=6s,Chantilly,Virginia,Japan
2022,Subaru,BRZ Limited,6,4,8,7,5,30,5,5,6,3,7,26,56,22:34,https://www.youtube.com/watch?v=lYV3TwIkqC8,San Diego,California,Japan
2020,Ford,Explorer ST,5,5,4,3,3,20,7,7,7,9,6,36,56,24:36,https://www.youtube.com/watch?v=g7wCnbLFQXw,Vista,California,USA
